	doc_id	sen_id	word	tag
29108	5	1389	and	O
29109	5	1389	fluency	O
29110	5	1389	.	O
29111	5	1390	As	O
29112	5	1390	must	O
29113	5	1390	be	O
29114	5	1390	expected	O
29115	5	1390	some	O
29116	5	1390	judges	O
29117	5	1390	were	O
29118	5	1390	more	O
29119	5	1390	liberal	O
29120	5	1390	than	O
29121	5	1390	others	O
29122	5	1390	.	O
29133	5	1392	To	O
29134	5	1392	account	O
29135	5	1392	for	O
29136	5	1392	the	O
29137	5	1392	intrinsic	O
29138	5	1392	difference	O
29139	5	1392	between	O
29140	5	1392	judges	O
29141	5	1392	and	O
29142	5	1392	the	O
29143	5	1392	sentences	O
29144	5	1392	we	O
29145	5	1392	compared	O
29146	5	1392	each	O
29147	5	1392	judge	O
29148	5	1392	s	O
29149	5	1392	rating	O
29150	5	1392	for	O
29151	5	1392	a	O
29152	5	1392	sentence	O
29153	5	1392	across	O
29154	5	1392	systems	O
29155	5	1392	.	O
29156	5	1393	We	O
29157	5	1393	performed	O
29158	5	1393	four	O
29159	5	1393	pairwise	O
29160	5	1393	comparisons	O
29161	5	1393	between	O
29162	5	1393	adjacent	O
29163	5	1393	systems	O
29164	5	1393	as	O
29165	5	1393	ordered	O
29166	5	1393	by	O
29167	5	1393	their	O
29168	5	1393	aggregate	O
29169	5	1393	average	O
29170	5	1393	score	O
29171	5	1393	.	O
29172	5	1394	Monolingual	B
29173	5	1394	group	I
29174	5	1394	pairwise	O
29175	5	1394	judgments	O
29176	5	1394	Figure	O
29177	5	1394	3	O
29178	5	1394	shows	O
29179	5	1394	the	O
29180	5	1394	mean	O
29181	5	1394	difference	O
29182	5	1394	between	O
29183	5	1394	the	O
29184	5	1394	scores	O
29185	5	1394	of	O
29186	5	1394	two	O
29187	5	1394	consecutive	O
29188	5	1394	systems	O
29189	5	1394	and	O
29190	5	1394	the	O
29191	5	1394	95	O
29192	5	1394	confidence	O
29193	5	1394	interval	O
29194	5	1394	about	O
29195	5	1394	the	O
29196	5	1394	mean	O
29197	5	1394	.	O
29198	5	1395	We	O
29199	5	1395	see	O
29200	5	1395	that	O
29201	5	1395	S2	O
29202	5	1395	is	O
29203	5	1395	quite	O
29204	5	1395	a	O
29205	5	1395	bit	O
29206	5	1395	better	O
29207	5	1395	than	O
29208	5	1395	S1	O
29209	5	1395	by	O
29210	5	1395	a	O
29211	5	1395	mean	O
29212	5	1395	opinion	O
29213	5	1395	score	O
29214	5	1395	difference	O
29215	5	1395	of	O
29216	5	1395	on	O
29217	5	1395	the	O
29218	5	1395	scale	O
29219	5	1395	while	O
29220	5	1395	S3	O
29221	5	1395	is	O
29222	5	1395	judged	O
29223	5	1395	a	O
29224	5	1395	little	O
29225	5	1395	better	O
29226	5	1395	by	O
29227	5	1395	.	O
29228	5	1396	Both	O
29229	5	1396	differences	O
29230	5	1396	are	O
29231	5	1396	significant	O
29232	5	1396	at	O
29233	5	1396	the	O
29234	5	1396	95	O
29235	5	1396	The	O
29236	5	1396	human	O
29237	5	1396	H1	O
29238	5	1396	is	O
29239	5	1396	much	O
29240	5	1396	better	O
29241	5	1396	than	O
29242	5	1396	the	O
29243	5	1396	best	B
29244	5	1396	system	I
29245	5	1396	though	O
29246	5	1396	a	O
29247	5	1396	bit	O
29248	5	1396	worse	O
29249	5	1396	than	O
29250	5	1396	human	O
29251	5	1396	H2	O
29252	5	1396	.	O
29253	5	1397	This	O
29254	5	1397	is	O
29255	5	1397	not	O
29256	5	1397	surprising	O
29257	5	1397	given	O
29258	5	1397	that	O
29259	5	1397	H1	O
29260	5	1397	is	O
29261	5	1397	not	O
29262	5	1397	a	O
29263	5	1397	native	O
29264	5	1397	speaker	O
29265	5	1397	of	O
29266	5	1397	either	O
29267	5	1397	Chinese	O
29268	5	1397	or	O
29269	5	1397	English	O
29270	5	1397	7The	O
29271	5	1397	95	O
29272	5	1397	confidence	O
29273	5	1397	interval	O
29274	5	1397	comes	O
29275	5	1397	from	O
29276	5	1397	assuming	O
29277	5	1397	that	O
29278	5	1397	the	O
29279	5	1397	data	O
29280	5	1397	comes	O
29281	5	1397	from	O
29282	5	1397	a	O
29283	5	1397	with	O
29284	5	1397	N	O
29285	5	1397	degrees	O
29286	5	1397	of	O
29287	5	1397	freedom	O
29288	5	1397	.	O
29306	5	1399	Thus	O
29307	5	1399	the	O
29308	5	1399	distribution	O
29309	5	1399	is	O
29310	5	1399	close	O
29311	5	1399	to	O
29312	5	1399	Gaussian	O
29313	5	1399	.	O
29314	5	1400	whereas	O
29315	5	1400	H2	O
29316	5	1400	is	O
29317	5	1400	a	O
29318	5	1400	native	O
29319	5	1400	English	O
29320	5	1400	speaker	O
29321	5	1400	.	O
29322	5	1401	Again	O
29323	5	1401	the	O
29324	5	1401	difference	O
29325	5	1401	between	O
29326	5	1401	the	O
29327	5	1401	human	B
29328	5	1401	translators	I
29329	5	1401	is	O
29330	5	1401	significant	O
29331	5	1401	beyond	O
29332	5	1401	the	O
29333	5	1401	95	O
29334	5	1401	level	O
29335	5	1401	.	O
29359	5	1403	They	O
29360	5	1403	also	O
29361	5	1403	find	O
29362	5	1403	that	O
29363	5	1403	S3	O
29364	5	1403	is	O
29365	5	1403	slightly	O
29366	5	1403	better	O
29367	5	1403	than	O
29368	5	1403	S2	O
29369	5	1403	at	O
29370	5	1403	95	O
29371	5	1403	confidence	O
29372	5	1403	though	O
29373	5	1403	they	O
29374	5	1403	judge	O
29375	5	1403	that	O
29376	5	1403	the	O
29377	5	1403	human	B
29378	5	1403	translations	I
29379	5	1403	are	O
29380	5	1403	much	O
29381	5	1403	closer	O
29382	5	1403	indistinguishable	O
29383	5	1403	at	O
29384	5	1403	95	O
29385	5	1403	confidence	O
29386	5	1403	suggesting	O
29387	5	1403	that	O
29388	5	1403	the	O
29389	5	1403	bilinguals	O
29390	5	1403	tended	O
29391	5	1403	to	O
29392	5	1403	focus	O
29393	5	1403	more	O
29394	5	1403	on	O
29395	5	1403	adequacy	O
29396	5	1403	than	O
29397	5	1403	on	O
29398	5	1403	fluency	O
29399	5	1403	.	O
29400	5	1404	Figure	O
29401	5	1404	4	O
29402	5	1404	:	O
29403	5	1404	Bilingual	O
29404	5	1404	Judgments	O
29405	5	1404	pairwise	O
29406	5	1404	differential	O
29407	5	1404	comparison	O
29408	5	1404	5	O
29409	5	1404	BLEU	O
29410	5	1404	vs	O
29411	5	1404	The	O
29412	5	1404	Human	B
29413	5	1404	Evaluation	I
29414	5	1404	Figure	O
29415	5	1404	5	O
29416	5	1404	shows	O
29417	5	1404	a	O
29418	5	1404	linear	O
29419	5	1404	regression	O
29420	5	1404	of	O
29421	5	1404	the	O
29422	5	1404	monolingual	B
29423	5	1404	group	I
29424	5	1404	scores	O
29425	5	1404	as	O
29426	5	1404	a	O
29427	5	1404	function	O
29428	5	1404	of	O
29429	5	1404	the	O
29430	5	1404	BLEU	O
29431	5	1404	score	O
29432	5	1404	over	O
29433	5	1404	two	O
29434	5	1404	reference	B
29435	5	1404	translations	I
29436	5	1404	for	O
29437	5	1404	the	O
29438	5	1404	5	O
29439	5	1404	systems	O
29440	5	1404	.	O
29441	5	1405	The	O
29442	5	1405	high	O
29443	5	1405	correlation	O
29444	5	1405	coefficient	O
29445	5	1405	of	O
29446	5	1405	indicates	O
29447	5	1405	that	O
29448	5	1405	BLEU	O
29449	5	1405	tracks	O
29450	5	1405	human	B
29451	5	1405	judgment	I
29452	5	1405	well	O
29453	5	1405	.	O
29470	5	1407	Figure	O
29471	5	1407	6	O
29472	5	1407	shows	O
29473	5	1407	the	O
29474	5	1407	comparable	O
29475	5	1407	regression	O
29476	5	1407	results	O
29477	5	1407	for	O
29478	5	1407	the	O
29479	5	1407	bilingual	O
29480	5	1407	group	O
29481	5	1407	.	O
29482	5	1408	The	O
29483	5	1408	correlation	O
29484	5	1408	coefficient	O
29485	5	1408	is	O
29486	5	1408	.	O
29487	5	1409	Figure	O
29488	5	1409	5	O
29489	5	1409	:	O
29490	5	1409	BLEU	O
29491	5	1409	predicts	O
29492	5	1409	Monolingual	O
29493	5	1409	Judgments	O
29494	5	1409	Figure	O
29495	5	1409	6	O
29496	5	1409	:	O
29497	5	1409	BLEU	O
29498	5	1409	predicts	O
29499	5	1409	Bilingual	O
29500	5	1409	Judgments	O
29501	5	1409	We	O
29502	5	1409	now	O
29503	5	1409	take	O
29504	5	1409	the	O
29505	5	1409	worst	O
29506	5	1409	system	O
29507	5	1409	as	O
29508	5	1409	a	O
29509	5	1409	reference	O
29510	5	1409	point	O
29511	5	1409	and	O
29512	5	1409	compare	O
29513	5	1409	the	O
29514	5	1409	BLEU	O
29515	5	1409	scores	O
29516	5	1409	with	O
29517	5	1409	the	O
29518	5	1409	human	O
29519	5	1409	ment	O
29520	5	1409	scores	O
29521	5	1409	of	O
29522	5	1409	the	O
29523	5	1409	remaining	O
29524	5	1409	systems	O
29525	5	1409	relative	O
29526	5	1409	to	O
29527	5	1409	the	O
29528	5	1409	worst	O
29529	5	1409	system	O
29530	5	1409	.	O
29531	5	1410	We	O
29532	5	1410	took	O
29533	5	1410	the	O
29534	5	1410	BLEU	O
29535	5	1410	monolingual	B
29536	5	1410	group	I
29537	5	1410	and	O
29538	5	1410	bilingual	O
29539	5	1410	group	O
29540	5	1410	scores	O
29541	5	1410	for	O
29542	5	1410	the	O
29543	5	1410	5	O
29544	5	1410	systems	O
29545	5	1410	and	O
29546	5	1410	linearly	O
29547	5	1410	normalized	O
29548	5	1410	them	O
29549	5	1410	by	O
29550	5	1410	their	O
29551	5	1410	corresponding	O
29552	5	1410	range	O
29553	5	1410	the	O
29554	5	1410	maximum	O
29555	5	1410	and	O
29556	5	1410	minimum	O
29557	5	1410	score	O
29558	5	1410	across	O
29559	5	1410	the	O
29560	5	1410	5	O
29561	5	1410	systems	O
29562	5	1410	.	O
29563	5	1411	The	O
29564	5	1411	normalized	O
29565	5	1411	scores	O
29566	5	1411	are	O
29567	5	1411	shown	O
29568	5	1411	in	O
29569	5	1411	Figure	O
29570	5	1411	7	O
29571	5	1411	.	O
29572	5	1412	This	O
29573	5	1412	figure	O
29574	5	1412	illustrates	O
29575	5	1412	the	O
29576	5	1412	high	O
29577	5	1412	correlation	O
29578	5	1412	between	O
29579	5	1412	the	O
29580	5	1412	BLEU	O
29581	5	1412	score	O
29582	5	1412	and	O
29583	5	1412	the	O
29584	5	1412	monolingual	B
29585	5	1412	group	I
29586	5	1412	.	O
29587	5	1413	Of	O
29588	5	1413	particular	O
29589	5	1413	interest	O
29590	5	1413	is	O
29591	5	1413	the	O
29592	5	1413	accuracy	O
29593	5	1413	of	O
29594	5	1413	BLEU	O
29595	5	1413	s	O
29596	5	1413	estimate	O
29597	5	1413	of	O
29598	5	1413	the	O
29599	5	1413	small	O
29600	5	1413	difference	O
29601	5	1413	between	O
29602	5	1413	S2	O
29603	5	1413	and	O
29604	5	1413	S3	O
29605	5	1413	and	O
29606	5	1413	the	O
29607	5	1413	larger	O
29608	5	1413	difference	O
29609	5	1413	between	O
29610	5	1413	S3	O
29611	5	1413	and	O
29612	5	1413	H1	O
29613	5	1413	.	O
29660	5	1415	Figure	O
29661	5	1415	7	O
29662	5	1415	:	O
29663	5	1415	BLEU	O
29664	5	1415	vs	O
29665	5	1415	Bilingual	O
29666	5	1415	and	O
29667	5	1415	Monolingual	O
29668	5	1415	Judgments	O
29669	5	1415	6	O
29670	6	1416	Abstract	O
29671	6	1416	Previously	O
29672	6	1416	neural	O
29673	6	1416	methods	O
29674	6	1416	in	O
29675	6	1416	grammatical	B
29676	6	1416	error	I
29677	6	1416	correction	I
29678	6	1416	GEC	O
29679	6	1416	did	O
29680	6	1416	not	O
29681	6	1416	reach	O
29682	6	1416	results	O
29683	6	1416	compared	O
29684	6	1416	to	O
29685	6	1416	statistical	B
29686	6	1416	machine	I
29687	6	1416	translation	I
29688	6	1416	SMT	O
29689	6	1416	baselines	O
29690	6	1416	.	O
29691	6	1417	We	O
29692	6	1417	demonstrate	O
29693	6	1417	parallels	O
29694	6	1417	between	O
29695	6	1417	neural	O
29696	6	1417	GEC	O
29697	6	1417	and	O
29698	6	1417	neural	O
29699	6	1417	MT	O
29700	6	1417	and	O
29701	6	1417	successfully	O
29702	6	1417	adapt	O
29703	6	1417	several	O
29704	6	1417	methods	O
29705	6	1417	from	O
29706	6	1417	MT	O
29707	6	1417	to	O
29708	6	1417	neural	O
29709	6	1417	GEC	O
29710	6	1417	.	O
29711	6	1418	We	O
29712	6	1418	further	O
29713	6	1418	establish	O
29714	6	1418	guidelines	O
29715	6	1418	for	O
29716	6	1418	trustable	O
29717	6	1418	results	O
29718	6	1418	in	O
29719	6	1418	neural	O
29720	6	1418	GEC	O
29721	6	1418	and	O
29722	6	1418	propose	O
29723	6	1418	a	O
29724	6	1418	set	O
29725	6	1418	of	O
29726	6	1418	methods	O
29727	6	1418	for	O
29728	6	1418	neural	O
29729	6	1418	GEC	O
29730	6	1418	that	O
29731	6	1418	can	O
29732	6	1418	be	O
29733	6	1418	easily	O
29734	6	1418	applied	O
29735	6	1418	in	O
29736	6	1418	most	O
29737	6	1418	GEC	O
29738	6	1418	settings	O
29739	6	1418	.	O
29740	6	1419	Proposed	O
29741	6	1419	methods	O
29742	6	1419	include	O
29743	6	1419	adding	O
29744	6	1419	noise	O
29745	6	1419	techniques	O
29746	6	1419	a	O
29747	6	1419	transfer	B
29748	6	1419	learning	I
29749	6	1419	with	O
29750	6	1419	monolingual	B
29751	6	1419	data	I
29752	6	1419	and	O
29753	6	1419	ensembling	O
29754	6	1419	of	O
29755	6	1419	independently	O
29756	6	1419	trained	O
29757	6	1419	GEC	O
29758	6	1419	models	O
29759	6	1419	and	O
29760	6	1419	language	B
29761	6	1419	models	I
29762	6	1419	.	O
29763	6	1420	The	O
29764	6	1420	combined	O
29765	6	1420	effects	O
29766	6	1420	of	O
29767	6	1420	these	O
29768	6	1420	methods	O
29769	6	1420	result	O
29770	6	1420	in	O
29771	6	1420	better	O
29772	6	1420	than	O
29773	6	1420	neural	O
29774	6	1420	GEC	O
29775	6	1420	models	O
29776	6	1420	that	O
29777	6	1420	outperform	O
29778	6	1420	previously	O
29779	6	1420	best	O
29780	6	1420	neural	O
29781	6	1420	GEC	O
29782	6	1420	systems	O
29783	6	1420	by	O
29784	6	1420	more	O
29785	6	1420	than	O
29786	6	1420	10	O
29787	6	1420	M2	O
29788	6	1420	on	O
29789	6	1420	the	O
29790	6	1420	benchmark	O
29791	6	1420	and	O
29792	6	1420	on	O
29793	6	1420	the	O
29794	6	1420	JFLEG	O
29795	6	1420	test	B
29796	6	1420	set	I
29797	6	1420	.	O
29798	6	1421	systems	O
29799	6	1421	are	O
29800	6	1421	outperformed	O
29801	6	1421	by	O
29802	6	1421	more	O
29803	6	1421	than	O
29804	6	1421	2	O
29805	6	1421	on	O
29806	6	1421	the	O
29807	6	1421	benchmark	O
29808	6	1421	and	O
29809	6	1421	by	O
29810	6	1421	4	O
29811	6	1421	on	O
29812	6	1421	JFLEG	O
29813	6	1421	.	O
29865	6	1424	Systems	O
29866	6	1424	Chollampatt	O
29867	6	1424	and	O
29868	6	1424	Ng	O
29869	6	1424	2017	O
29870	6	1424	Yannakoudakis	O
29871	6	1424	et	O
29872	6	1424	2017	O
29873	6	1424	that	O
29874	6	1424	improve	O
29875	6	1424	on	O
29876	6	1424	results	O
29877	6	1424	by	O
29878	6	1424	and	O
29879	6	1424	Grundkiewicz	O
29880	6	1424	2016	O
29881	6	1424	use	O
29882	6	1424	their	O
29883	6	1424	as	O
29884	6	1424	a	O
29885	6	1424	backbone	O
29886	6	1424	for	O
29887	6	1424	more	O
29888	6	1424	complex	O
29889	6	1424	systems	O
29890	6	1424	.	O
29891	6	1425	The	O
29892	6	1425	view	O
29893	6	1425	that	O
29894	6	1425	GEC	O
29895	6	1425	can	O
29896	6	1425	be	O
29897	6	1425	approached	O
29898	6	1425	as	O
29899	6	1425	a	O
29900	6	1425	machine	B
29901	6	1425	translation	I
29902	6	1425	problem	O
29903	6	1425	by	O
29904	6	1425	translating	O
29905	6	1425	from	O
29906	6	1425	erroneous	O
29907	6	1425	to	O
29908	6	1425	correct	O
29909	6	1425	text	O
29910	6	1425	originates	O
29911	6	1425	from	O
29912	6	1425	Brockett	O
29913	6	1425	et	O
29914	6	1425	al	O
29915	6	1425	.	O
29916	6	1426	2006	O
29917	6	1426	and	O
29918	6	1426	resulted	O
29919	6	1426	in	O
29920	6	1426	many	O
29921	6	1426	systems	O
29922	6	1426	.	O
29923	6	1427	Felice	O
29924	6	1427	et	O
29925	6	1427	2014	O
29926	6	1427	Susanto	O
29927	6	1427	et	O
29928	6	1427	2014	O
29929	6	1427	that	O
29930	6	1427	represented	O
29931	6	1427	the	O
29932	6	1427	current	O
29933	6	1427	at	O
29934	6	1427	the	O
29935	6	1427	time	O
29936	6	1427	.	O
29968	6	1429	During	O
29969	6	1429	WMT	O
29970	6	1429	2017	O
29971	6	1429	Bojar	O
29972	6	1429	et	O
29973	6	1429	2017	O
29974	6	1429	authors	O
29975	6	1429	of	O
29976	6	1429	pure	O
29977	6	1429	systems	O
29978	6	1429	offered	O
29979	6	1429	unconditional	O
29980	6	1429	surrender	O
29981	6	1429	1	O
29982	6	1429	to	O
29983	6	1429	methods	O
29984	6	1429	.	O
29985	6	1430	Based	O
29986	6	1430	on	O
29987	6	1430	these	O
29988	6	1430	developments	O
29989	6	1430	one	O
29990	6	1430	would	O
29991	6	1430	expect	O
29992	6	1430	to	O
29993	6	1430	see	O
29994	6	1430	a	O
29995	6	1430	rise	O
29996	6	1430	of	O
29997	6	1430	neural	O
29998	6	1430	methods	O
29999	6	1430	for	O
30000	6	1430	GEC	O
30001	6	1430	but	O
30002	6	1430	as	O
30003	6	1430	and	O
30004	6	1430	Grundkiewicz	O
30005	6	1430	2016	O
30006	6	1430	already	O
30007	6	1430	noted	O
30008	6	1430	this	O
30009	6	1430	is	O
30010	6	1430	not	O
30011	6	1430	the	O
30012	6	1430	case	O
30013	6	1430	.	O
30014	6	1431	Interestingly	O
30015	6	1431	even	O
30016	6	1431	today	O
30017	6	1431	the	O
30018	6	1431	top	O
30019	6	1431	systems	O
30020	6	1431	on	O
30021	6	1431	established	O
30022	6	1431	GEC	O
30023	6	1431	benchmarks	O
30024	6	1431	are	O
30025	6	1431	still	O
30026	6	1431	mostly	O
30027	6	1431	or	O
30028	6	1431	hybrid	O
30029	6	1431	systems	O
30030	6	1431	Chollampatt	O
30031	6	1431	and	O
30032	6	1431	Ng	O
30033	6	1431	2017	O
30034	6	1431	Yannakoudakis	O
30035	6	1431	et	O
30036	6	1431	2017	O
30037	6	1431	Napoles	O
30038	6	1431	and	O
30039	6	1431	CallisonBurch	O
30040	6	1431	2017	O
30041	6	1431	.	O
30042	6	1432	The	O
30043	6	1432	best	O
30044	6	1432	pure	O
30045	6	1432	neural	O
30046	6	1432	systems	O
30047	6	1432	Ji	O
30048	6	1432	et	O
30049	6	1432	2017	O
30050	6	1432	Sakaguchi	O
30051	6	1432	et	O
30052	6	1432	2017	O
30053	6	1432	Schmaltz	O
30054	6	1432	et	O
30055	6	1432	2017	O
30056	6	1432	are	O
30057	6	1432	several	O
30058	6	1432	percent	O
30059	6	1432	If	O
30060	6	1432	we	O
30061	6	1432	look	O
30062	6	1432	at	O
30063	6	1432	recent	O
30064	6	1432	MT	O
30065	6	1432	work	O
30066	6	1432	with	O
30067	6	1432	this	O
30068	6	1432	in	O
30069	6	1432	mind	O
30070	6	1432	we	O
30071	6	1432	find	O
30072	6	1432	one	O
30073	6	1432	area	O
30074	6	1432	where	O
30075	6	1432	SMT	O
30076	6	1432	dominates	O
30077	6	1432	over	O
30078	6	1432	NMT	O
30079	6	1432	:	O
30080	6	1432	machine	B
30081	6	1432	translation	I
30082	6	1432	.	O
30083	6	1433	Koehn	O
30084	6	1433	and	O
30085	6	1433	Knowles	O
30086	6	1433	2017	O
30087	6	1433	analyze	O
30088	6	1433	the	O
30089	6	1433	behavior	O
30090	6	1433	of	O
30091	6	1433	NMT	O
30092	6	1433	versus	O
30093	6	1433	SMT	O
30094	6	1433	for	O
30095	6	1433	systems	O
30096	6	1433	trained	O
30097	6	1433	on	O
30098	6	1433	million	O
30099	6	1433	to	O
30100	6	1433	million	O
30101	6	1433	words	O
30102	6	1433	of	O
30103	6	1433	parallel	B
30104	6	1433	data	I
30105	6	1433	illustrated	O
30106	6	1433	in	O
30107	6	1433	Figure	O
30108	6	1433	1	O
30109	6	1433	.	O
30163	6	1437	595	O
30164	6	1437	Figure	O
30165	6	1437	1	O
30166	6	1437	:	O
30167	6	1437	BLEU	O
30168	6	1437	scores	O
30169	6	1437	for	O
30170	6	1437	systems	O
30171	6	1437	trained	O
30172	6	1437	on	O
30173	6	1437	to	O
30174	6	1437	words	O
30175	6	1437	of	O
30176	6	1437	parallel	B
30177	6	1437	data	I
30178	6	1437	.	O
30179	6	1438	Source	O
30180	6	1438	:	O
30181	6	1438	Koehn	O
30182	6	1438	and	O
30183	6	1438	Knowles	O
30184	6	1438	2017	O
30185	6	1438	Corpus	O
30186	6	1438	Sent	O
30187	6	1438	.	O
30188	6	1439	Tokens	O
30189	6	1439	Public	O
30190	6	1439	NUCLE	O
30191	6	1439	Yes	O
30192	6	1439	NAIST	O
30193	6	1439	Yes	O
30194	6	1439	CLC	O
30195	6	1439	FCE	O
30196	6	1439	Yes	O
30197	6	1439	CLC	O
30198	6	1439	No	O
30199	6	1439	Table	O
30200	6	1439	1	O
30201	6	1439	:	O
30202	6	1439	Statistics	O
30203	6	1439	for	O
30204	6	1439	existing	O
30205	6	1439	GEC	O
30206	6	1439	training	O
30207	6	1439	data	B
30208	6	1439	sets	I
30209	6	1439	.	O
30210	6	1440	Data	B
30211	6	1440	sets	I
30212	6	1440	marked	O
30213	6	1440	with	O
30214	6	1440	are	O
30215	6	1440	used	O
30216	6	1440	in	O
30217	6	1440	this	O
30218	6	1440	work	O
30219	6	1440	.	O
30220	6	1441	starts	O
30221	6	1441	low	O
30222	6	1441	for	O
30223	6	1441	small	O
30224	6	1441	corpora	O
30225	6	1441	outperforms	O
30226	6	1441	SMT	O
30227	6	1441	at	O
30228	6	1441	a	O
30229	6	1441	corpus	O
30230	6	1441	size	O
30231	6	1441	of	O
30232	6	1441	about	O
30233	6	1441	15	O
30234	6	1441	million	O
30235	6	1441	words	O
30236	6	1441	and	O
30237	6	1441	with	O
30238	6	1441	increasing	O
30239	6	1441	size	O
30240	6	1441	beats	O
30241	6	1441	SMT	O
30242	6	1441	with	O
30243	6	1441	a	O
30244	6	1441	large	B
30245	6	1441	language	I
30246	6	1441	model	I
30247	6	1441	.	O
30263	6	1443	Publicly	O
30264	6	1443	available	O
30265	6	1443	resources	O
30266	6	1443	NUS	O
30267	6	1443	Corpus	O
30268	6	1443	of	O
30269	6	1443	Learner	O
30270	6	1443	English	O
30271	6	1443	NUCLE	O
30272	6	1443	by	O
30273	6	1443	Dahlmeier	O
30274	6	1443	et	O
30275	6	1443	al	O
30276	6	1443	.	O
30294	6	1445	Among	O
30295	6	1445	these	O
30296	6	1445	the	O
30297	6	1445	corpus	O
30298	6	1445	is	O
30299	6	1445	quite	O
30300	6	1445	noisy	O
30301	6	1445	and	O
30302	6	1445	of	O
30303	6	1445	low	O
30304	6	1445	quality	O
30305	6	1445	.	O
30306	6	1446	The	O
30307	6	1446	Cambridge	O
30308	6	1446	Learner	O
30309	6	1446	Corpus	O
30310	6	1446	CLC	O
30311	6	1446	by	O
30312	6	1446	Nicholls	O
30313	6	1446	2003	O
30314	6	1446	probably	O
30315	6	1446	the	O
30316	6	1446	best	O
30317	6	1446	resource	O
30318	6	1446	in	O
30319	6	1446	this	O
30320	6	1446	list	O
30321	6	1446	is	O
30322	6	1446	and	O
30323	6	1446	we	O
30324	6	1446	would	O
30325	6	1446	strongly	O
30326	6	1446	discourage	O
30327	6	1446	reporting	O
30328	6	1446	results	O
30329	6	1446	that	O
30330	6	1446	include	O
30331	6	1446	it	O
30332	6	1446	as	O
30333	6	1446	training	B
30334	6	1446	data	I
30335	6	1446	as	O
30336	6	1446	this	O
30337	6	1446	makes	O
30338	6	1446	comparisons	O
30339	6	1446	difficult	O
30340	6	1446	.	O
30341	6	1447	Contrasting	O
30342	6	1447	this	O
30343	6	1447	with	O
30344	6	1447	Fig	O
30345	6	1447	.	O
30346	6	1448	1	O
30347	6	1448	we	O
30348	6	1448	see	O
30349	6	1448	that	O
30350	6	1448	for	O
30351	6	1448	about	O
30352	6	1448	20M	O
30353	6	1448	tokens	O
30354	6	1448	NMT	O
30355	6	1448	systems	B
30356	6	1448	start	I
30357	6	1448	outperforming	O
30358	6	1448	SMT	O
30359	6	1448	models	O
30360	6	1448	without	O
30361	6	1448	additional	O
30362	6	1448	large	B
30363	6	1448	language	I
30364	6	1448	models	I
30365	6	1448	.	I
30366	6	1449	Current	O
30367	6	1449	GEC	O
30368	6	1449	systems	O
30369	6	1449	based	O
30370	6	1449	on	O
30371	6	1449	SMT	O
30372	6	1449	however	O
30373	6	1449	all	O
30374	6	1449	include	O
30375	6	1449	indomain	B
30376	6	1449	language	I
30377	6	1449	models	I
30378	6	1449	either	O
30379	6	1449	following	O
30380	6	1449	the	O
30381	6	1449	steps	O
30382	6	1449	outlined	O
30383	6	1449	in	O
30384	6	1449	and	O
30385	6	1449	Grundkiewicz	O
30386	6	1449	2016	O
30387	6	1449	or	O
30388	6	1449	directly	O
30389	6	1449	their	O
30390	6	1449	language	B
30391	6	1449	model	I
30392	6	1449	.	O
30393	6	1450	It	O
30394	6	1450	seems	O
30395	6	1450	that	O
30396	6	1450	the	O
30397	6	1450	current	O
30398	6	1450	state	O
30399	6	1450	of	O
30400	6	1450	neural	O
30401	6	1450	methods	O
30402	6	1450	in	O
30403	6	1450	GEC	O
30404	6	1450	reflects	O
30405	6	1450	the	O
30406	6	1450	behavior	O
30407	6	1450	for	O
30408	6	1450	NMT	B
30409	6	1450	systems	I
30410	6	1450	trained	O
30411	6	1450	on	O
30412	6	1450	smaller	B
30413	6	1450	data	I
30414	6	1450	sets	I
30415	6	1450	.	O
30416	6	1451	Based	O
30417	6	1451	on	O
30418	6	1451	this	O
30419	6	1451	we	O
30420	6	1451	conclude	O
30421	6	1451	that	O
30422	6	1451	we	O
30423	6	1451	can	O
30424	6	1451	think	O
30425	6	1451	of	O
30426	6	1451	GEC	O
30427	6	1451	as	O
30428	6	1451	a	O
30429	6	1451	lowresource	O
30430	6	1451	or	O
30431	6	1451	at	O
30432	6	1451	most	B
30433	6	1451	machine	I
30434	6	1451	translation	I
30435	6	1451	problem	O
30436	6	1451	.	O
30437	6	1452	This	O
30438	6	1452	means	O
30439	6	1452	that	O
30440	6	1452	techniques	O
30441	6	1452	proposed	O
30442	6	1452	for	O
30443	6	1452	neural	O
30444	6	1452	MT	O
30445	6	1452	should	O
30446	6	1452	be	O
30447	6	1452	applicable	O
30448	6	1452	to	O
30449	6	1452	improving	O
30450	6	1452	neural	O
30451	6	1452	GEC	O
30452	6	1452	results	O
30453	6	1452	.	O
30454	6	1453	In	O
30455	6	1453	this	O
30456	6	1453	work	O
30457	6	1453	we	O
30458	6	1453	show	O
30459	6	1453	that	O
30460	6	1453	adapting	O
30461	6	1453	techniques	O
30462	6	1453	from	O
30463	6	1453	neural	O
30464	6	1453	MT	O
30465	6	1453	and	O
30466	6	1453	GEC	O
30467	6	1453	methods	O
30468	6	1453	allows	O
30469	6	1453	neural	O
30470	6	1453	GEC	O
30471	6	1453	systems	O
30472	6	1453	to	O
30473	6	1453	catch	O
30474	6	1453	up	O
30475	6	1453	to	O
30476	6	1453	and	O
30477	6	1453	outperform	O
30478	6	1453	systems	O
30479	6	1453	.	O
